datetime,temperature,precipitation,humidity,wind_speed,dayton_mw
2017-02-06 16:00:00,7.8,0.0,63.0,11.2,1980.0
2017-02-06 17:00:00,10.6,0.0,56.0,16.6,1976.0
2017-02-06 18:00:00,12.2,0.0,53.0,16.6,2049.0
2017-02-06 19:00:00,13.9,0.0,47.0,14.8,2156.0
2017-02-06 20:00:00,15.0,0.0,45.0,22.3,2121.0
2017-02-06 21:00:00,14.4,0.0,47.0,24.1,2086.0
2017-02-06 22:00:00,13.9,0.0,49.0,18.4,1995.0
2017-02-06 23:00:00,12.8,0.0,62.0,13.0,1867.0
2017-02-07 00:00:00,11.1,0.8,80.0,18.4,1750.0
2017-02-07 01:00:00,10.6,0.0,89.0,16.6,1680.0
2017-02-07 02:00:00,10.6,0.0,89.0,16.6,1624.0
2017-02-07 03:00:00,10.6,0.0,92.0,20.5,1583.0
2017-02-07 04:00:00,10.6,0.0,96.0,18.4,1569.0
2017-02-07 05:00:00,11.1,0.0,100.0,20.5,1595.0
2017-02-07 06:00:00,11.7,1.5,96.0,25.9,1715.0
2017-02-07 07:00:00,12.2,2.8,97.0,20.5,1911.0
2017-02-07 08:00:00,12.8,4.6,96.0,25.9,2045.0
2017-02-07 09:00:00,12.8,6.9,96.0,14.8,2047.0
2017-02-07 10:00:00,13.3,1.3,97.0,22.3,2055.0
2017-02-07 11:00:00,14.4,0.0,90.0,27.7,2068.0
2017-02-07 12:00:00,13.9,0.0,93.0,27.7,2071.0
2017-02-07 13:00:00,14.4,0.0,90.0,25.9,2078.0
2017-02-07 14:00:00,14.4,0.0,87.0,27.7,2053.0
2017-02-07 15:00:00,14.4,0.0,87.0,33.5,2023.0
2017-02-07 16:00:00,14.4,1.0,87.0,35.3,1980.0
2017-02-07 17:00:00,13.9,0.0,89.0,33.5,2004.0
2017-02-07 18:00:00,14.4,0.0,84.0,29.5,2054.0
2017-02-07 19:00:00,15.0,0.0,81.0,35.3,2104.0
2017-02-07 20:00:00,15.6,0.0,75.0,33.5,2087.0
2017-02-07 21:00:00,15.0,0.0,78.0,37.1,2039.0
2017-02-07 22:00:00,14.4,0.0,81.0,31.7,1961.0
2017-02-07 23:00:00,13.3,0.5,90.0,27.7,1846.0
2017-02-08 00:00:00,13.3,0.0,90.0,27.7,1730.0
2017-02-08 01:00:00,13.3,0.0,90.0,18.4,1662.0
2017-02-08 02:00:00,12.2,0.0,90.0,27.7,1616.0
2017-02-08 03:00:00,11.7,0.0,83.0,31.7,1583.0
2017-02-08 04:00:00,10.0,0.0,83.0,31.7,1595.0
2017-02-08 05:00:00,9.4,0.0,83.0,22.3,1666.0
2017-02-08 06:00:00,9.4,0.0,83.0,24.1,1853.0
2017-02-08 07:00:00,8.9,0.0,86.0,22.3,2069.0
2017-02-08 08:00:00,7.2,0.0,86.0,25.9,2188.0
2017-02-08 09:00:00,5.0,0.0,86.0,24.1,2200.0
2017-02-08 10:00:00,3.3,0.0,85.0,24.1,2226.0
2017-02-08 11:00:00,2.2,0.0,89.0,22.3,2158.0
2017-02-08 12:00:00,2.2,0.0,89.0,16.6,2229.0
2017-02-08 13:00:00,1.7,0.0,92.0,11.2,2240.0
2017-02-08 14:00:00,1.7,0.0,92.0,11.2,2234.0
2017-02-08 15:00:00,2.2,0.0,85.0,18.4,2228.0
2017-02-08 16:00:00,2.8,0.0,85.0,13.0,2201.0
2017-02-08 17:00:00,3.3,0.0,82.0,20.5,2236.0
2017-02-08 18:00:00,3.3,0.0,85.0,14.8,2311.0
2017-02-08 19:00:00,3.3,0.0,82.0,24.1,2397.0
2017-02-08 20:00:00,2.8,0.0,82.0,20.5,2395.0
2017-02-08 21:00:00,2.2,0.0,82.0,14.8,2362.0
2017-02-08 22:00:00,1.1,0.0,85.0,25.9,2291.0
2017-02-08 23:00:00,0.6,0.0,88.0,20.5,2178.0
2017-02-09 00:00:00,-0.6,0.8,92.0,22.3,2056.0
2017-02-09 01:00:00,-1.1,1.0,96.0,18.4,1986.0
2017-02-09 02:00:00,-1.1,0.3,92.0,18.4,1958.0
2017-02-09 03:00:00,-1.7,0.0,92.0,27.7,1932.0
2017-02-09 04:00:00,-2.2,0.0,88.0,27.7,1939.0
2017-02-09 05:00:00,-2.8,0.0,85.0,25.9,1983.0
2017-02-09 06:00:00,-3.9,0.0,88.0,20.5,2102.0
2017-02-09 07:00:00,-3.9,0.0,88.0,20.5,2323.0
2017-02-09 08:00:00,-3.3,0.0,81.0,27.7,2449.0
2017-02-09 09:00:00,-3.9,0.0,71.0,20.5,2484.0
2017-02-09 10:00:00,-3.9,0.0,74.0,14.8,2515.0
2017-02-09 11:00:00,-3.9,0.0,78.0,16.6,2525.0
2017-02-09 12:00:00,-4.4,0.0,71.0,25.9,2526.0
2017-02-09 13:00:00,-5.6,0.0,81.0,25.9,2498.0
2017-02-09 14:00:00,-6.1,0.0,77.0,27.7,2482.0
2017-02-09 15:00:00,-6.7,0.0,74.0,37.1,2444.0
2017-02-09 16:00:00,-7.2,0.0,70.0,38.9,2412.0
2017-02-09 17:00:00,-6.7,0.0,59.0,33.5,2415.0
2017-02-09 18:00:00,-6.7,0.0,59.0,29.5,2450.0
2017-02-09 19:00:00,-6.7,0.0,62.0,35.3,2603.0
2017-02-09 20:00:00,-7.2,0.0,62.0,31.7,2622.0
2017-02-09 21:00:00,-7.2,0.0,62.0,29.5,2603.0
2017-02-09 22:00:00,-7.8,0.0,59.0,24.1,2536.0
2017-02-09 23:00:00,-8.3,0.0,61.0,18.4,2429.0
2017-02-10 00:00:00,-8.9,0.0,64.0,20.5,2326.0
2017-02-10 01:00:00,-9.4,0.0,64.0,14.8,2259.0
2017-02-10 02:00:00,-10.6,0.0,70.0,11.2,2212.0
2017-02-10 03:00:00,-12.2,0.0,76.0,11.2,2175.0
2017-02-10 04:00:00,-12.2,0.0,80.0,7.6,2170.0
2017-02-10 05:00:00,-10.6,0.0,70.0,11.2,2199.0
2017-02-10 06:00:00,-10.6,0.0,70.0,9.4,2292.0
2017-02-10 07:00:00,-10.0,0.0,70.0,9.4,2474.0
2017-02-10 08:00:00,-10.0,0.0,73.0,11.2,2584.0
2017-02-10 09:00:00,-8.9,0.0,67.0,11.2,2579.0
2017-02-10 10:00:00,-8.3,0.0,67.0,9.4,2591.0
2017-02-10 11:00:00,-7.8,0.0,65.0,9.4,2583.0
2017-02-10 12:00:00,-7.2,0.0,64.0,11.2,2536.0
2017-02-10 13:00:00,-6.7,0.0,65.0,13.0,2483.0
2017-02-10 14:00:00,-6.1,0.0,62.0,22.3,2427.0
2017-02-10 15:00:00,-5.6,0.0,65.0,18.4,2325.0
2017-02-10 16:00:00,-4.4,0.0,62.0,24.1,2246.0
2017-02-10 17:00:00,-2.8,0.0,55.0,25.9,2225.0
2017-02-10 18:00:00,-1.7,0.0,53.0,27.7,2210.0
2017-02-10 19:00:00,0.6,0.0,47.0,27.7,2276.0
2017-02-10 20:00:00,2.2,0.0,44.0,27.7,2225.0
2017-02-10 21:00:00,3.9,0.0,41.0,24.1,2184.0
2017-02-10 22:00:00,5.6,0.0,43.0,14.8,2116.0
2017-02-10 23:00:00,6.1,0.0,43.0,16.6,2007.0
2017-02-11 00:00:00,6.7,0.0,45.0,16.6,1875.0
2017-02-11 01:00:00,5.6,0.0,49.0,13.0,1769.0
2017-02-11 02:00:00,5.6,0.0,50.0,16.6,1705.0
2017-02-11 03:00:00,5.6,0.0,53.0,16.6,1668.0
2017-02-11 04:00:00,6.1,0.0,53.0,24.1,1647.0
2017-02-11 05:00:00,6.7,0.0,53.0,25.9,1635.0
2017-02-11 06:00:00,7.8,0.0,51.0,33.5,1669.0
2017-02-11 07:00:00,7.8,0.0,51.0,27.7,1734.0
2017-02-11 08:00:00,8.3,0.0,52.0,24.1,1817.0
2017-02-11 09:00:00,8.3,0.0,53.0,24.1,1853.0
2017-02-11 10:00:00,8.3,0.0,56.0,20.5,1900.0
2017-02-11 11:00:00,8.3,0.0,58.0,20.5,1893.0
2017-02-11 12:00:00,7.8,0.0,58.0,16.6,1845.0
2017-02-11 13:00:00,7.8,0.0,63.0,14.8,1758.0
2017-02-11 14:00:00,8.3,0.0,65.0,14.8,1720.0
2017-02-11 15:00:00,9.4,0.0,66.0,14.8,1665.0
2017-02-11 16:00:00,11.7,0.0,66.0,25.9,1646.0
2017-02-11 17:00:00,14.4,0.0,65.0,29.5,1647.0
2017-02-11 18:00:00,15.6,0.0,62.0,22.3,1671.0
2017-02-11 19:00:00,16.7,0.0,58.0,20.5,1760.0
2017-02-11 20:00:00,16.7,0.0,62.0,16.6,1742.0
2017-02-11 21:00:00,17.2,0.0,60.0,20.5,1714.0
2017-02-11 22:00:00,16.7,0.0,65.0,18.4,1658.0
2017-02-11 23:00:00,15.6,0.0,69.0,9.4,1578.0
2017-02-12 00:00:00,15.0,0.0,75.0,14.8,1501.0
2017-02-12 01:00:00,15.0,0.0,75.0,11.2,1431.0
2017-02-12 02:00:00,14.4,0.0,78.0,11.2,1392.0
2017-02-12 03:00:00,13.9,0.0,81.0,20.5,1361.0
2017-02-12 04:00:00,12.2,2.0,100.0,9.4,1349.0
2017-02-12 05:00:00,12.2,0.0,100.0,9.4,1345.0
2017-02-12 06:00:00,12.8,1.8,96.0,11.2,1379.0
2017-02-12 07:00:00,13.3,0.3,100.0,18.4,1414.0
2017-02-12 08:00:00,13.9,0.0,96.0,18.4,1499.0
2017-02-12 09:00:00,14.4,0.0,97.0,20.5,1585.0
2017-02-12 10:00:00,14.4,0.0,97.0,20.5,1662.0
2017-02-12 11:00:00,14.4,0.0,97.0,16.6,1716.0
2017-02-12 12:00:00,6.7,0.0,96.0,25.9,1744.0
2017-02-12 13:00:00,5.0,0.0,96.0,33.5,1757.0
2017-02-12 14:00:00,4.4,0.0,97.0,20.5,1708.0
2017-02-12 15:00:00,5.0,0.0,96.0,22.3,1684.0
2017-02-12 16:00:00,5.6,0.0,92.0,22.3,1676.0
2017-02-12 17:00:00,6.1,0.0,93.0,20.5,1704.0
2017-02-12 18:00:00,7.2,0.0,86.0,25.9,1770.0
2017-02-12 19:00:00,9.4,0.0,77.0,24.1,1954.0
2017-02-12 20:00:00,10.6,0.0,61.0,37.1,1990.0
2017-02-12 21:00:00,10.0,0.0,56.0,42.5,1974.0
2017-02-12 22:00:00,9.4,0.0,52.0,40.7,1952.0
2017-02-12 23:00:00,7.2,0.0,51.0,38.9,1877.0
2017-02-13 00:00:00,6.1,0.0,51.0,40.7,1844.0
2017-02-13 01:00:00,4.4,0.0,57.0,25.9,1802.0
2017-02-13 02:00:00,3.9,0.0,55.0,24.1,1791.0
2017-02-13 03:00:00,2.8,0.0,50.0,24.1,1774.0
2017-02-13 04:00:00,1.7,0.0,49.0,25.9,1810.0
2017-02-13 05:00:00,1.1,0.0,54.0,22.3,1855.0
2017-02-13 06:00:00,0.6,0.0,53.0,27.7,2004.0
2017-02-13 07:00:00,0.0,0.0,56.0,20.5,2205.0
2017-02-13 08:00:00,-0.6,0.0,61.0,16.6,2341.0
2017-02-13 09:00:00,-1.1,0.0,63.0,16.6,2281.0
2017-02-13 10:00:00,-1.7,0.0,66.0,13.0,2273.0
2017-02-13 11:00:00,-2.2,0.0,71.0,16.6,2257.0
2017-02-13 12:00:00,-2.8,0.0,75.0,16.6,2208.0
2017-02-13 13:00:00,-2.8,0.0,75.0,11.2,2172.0
2017-02-13 14:00:00,-0.6,0.0,69.0,20.5,2102.0
2017-02-13 15:00:00,1.7,0.0,58.0,16.6,2075.0
2017-02-13 16:00:00,2.8,0.0,52.0,14.8,2011.0
2017-02-13 17:00:00,3.9,0.0,46.0,9.4,2006.0
2017-02-13 18:00:00,5.0,0.0,41.0,14.8,2046.0
2017-02-13 19:00:00,6.1,0.0,41.0,20.5,2180.0
2017-02-13 20:00:00,6.7,0.0,36.0,16.6,2228.0
2017-02-13 21:00:00,7.2,0.0,37.0,13.0,2217.0
2017-02-13 22:00:00,6.7,0.0,36.0,16.6,2152.0
2017-02-13 23:00:00,3.9,0.0,44.0,13.0,2065.0
2017-02-14 00:00:00,2.8,0.0,44.0,11.2,1963.0
2017-02-14 01:00:00,2.2,0.0,50.0,13.0,1887.0
2017-02-14 02:00:00,0.6,0.0,56.0,11.2,1831.0
2017-02-14 03:00:00,-0.6,0.0,61.0,7.6,1806.0
2017-02-14 04:00:00,0.6,0.0,56.0,5.4,1801.0
2017-02-14 05:00:00,1.7,0.0,54.0,7.6,1843.0
2017-02-14 06:00:00,1.1,0.0,59.0,5.4,1960.0
2017-02-14 07:00:00,1.7,0.0,54.0,7.6,2152.0
2017-02-14 08:00:00,1.7,0.0,54.0,11.2,2274.0
2017-02-14 09:00:00,1.7,0.0,56.0,14.8,2271.0
2017-02-14 10:00:00,1.7,0.0,56.0,13.0,2237.0
2017-02-14 11:00:00,2.2,0.0,54.0,18.4,2214.0
2017-02-14 12:00:00,1.7,0.0,56.0,16.6,2155.0
2017-02-14 13:00:00,1.7,0.0,58.0,16.6,2109.0
2017-02-14 14:00:00,2.2,0.0,59.0,22.3,2084.0
2017-02-14 15:00:00,4.4,0.0,62.0,25.9,2039.0
2017-02-14 16:00:00,6.7,0.0,55.0,31.7,1999.0
2017-02-14 17:00:00,8.3,0.0,48.0,29.5,1994.0
2017-02-14 18:00:00,8.9,0.0,47.0,37.1,2044.0
2017-02-14 19:00:00,10.6,0.0,42.0,35.3,2143.0
2017-02-14 20:00:00,10.6,0.0,44.0,37.1,2167.0
2017-02-14 21:00:00,10.0,0.0,44.0,33.5,2146.0
2017-02-14 22:00:00,9.4,0.0,46.0,31.7,2069.0
2017-02-14 23:00:00,7.8,0.0,51.0,25.9,1971.0
2017-02-15 00:00:00,6.7,0.0,55.0,20.5,1863.0
2017-02-15 01:00:00,5.0,0.0,62.0,18.4,1814.0
2017-02-15 02:00:00,4.4,0.0,65.0,18.4,1769.0
2017-02-15 03:00:00,5.0,0.0,62.0,18.4,1755.0
2017-02-15 04:00:00,3.9,0.0,67.0,20.5,1760.0
2017-02-15 05:00:00,5.0,0.0,65.0,27.7,1815.0
2017-02-15 06:00:00,5.0,0.0,62.0,25.9,1947.0
2017-02-15 07:00:00,3.9,0.0,67.0,24.1,2162.0
2017-02-15 08:00:00,2.8,0.0,72.0,24.1,2284.0
2017-02-15 09:00:00,1.7,0.0,66.0,22.3,2268.0
2017-02-15 10:00:00,0.6,0.0,66.0,14.8,2274.0
2017-02-15 11:00:00,0.6,0.0,61.0,25.9,2285.0
2017-02-15 12:00:00,-0.6,0.0,63.0,20.5,2299.0
2017-02-15 13:00:00,-1.1,0.0,60.0,25.9,2312.0
2017-02-15 14:00:00,0.0,0.0,56.0,31.7,2280.0
2017-02-15 15:00:00,1.1,0.0,51.0,38.9,2232.0
2017-02-15 16:00:00,0.6,0.0,53.0,35.3,2207.0
2017-02-15 17:00:00,0.6,0.0,56.0,22.3,2222.0
2017-02-15 18:00:00,1.1,0.0,59.0,27.7,2268.0
2017-02-15 19:00:00,1.7,0.0,54.0,27.7,2357.0
2017-02-15 20:00:00,2.2,0.0,50.0,29.5,2383.0
2017-02-15 21:00:00,2.2,0.0,52.0,25.9,2365.0
2017-02-15 22:00:00,2.2,0.0,48.0,40.7,2295.0
2017-02-15 23:00:00,1.1,0.0,51.0,31.7,2164.0
2017-02-16 00:00:00,-0.6,0.0,56.0,20.5,2056.0
2017-02-16 01:00:00,-1.1,0.0,60.0,22.3,1985.0
2017-02-16 02:00:00,-2.2,0.0,60.0,16.6,1939.0
2017-02-16 03:00:00,-2.8,0.0,63.0,16.6,1917.0
2017-02-16 04:00:00,-3.3,0.0,68.0,14.8,1921.0
2017-02-16 05:00:00,-3.3,0.0,68.0,13.0,1969.0
2017-02-16 06:00:00,-2.8,0.0,68.0,13.0,2101.0
2017-02-16 07:00:00,-2.8,0.0,72.0,11.2,2312.0
2017-02-16 08:00:00,-3.3,0.0,74.0,11.2,2428.0
2017-02-16 09:00:00,-4.4,0.0,77.0,13.0,2383.0
2017-02-16 10:00:00,-5.6,0.0,84.0,13.0,2332.0
2017-02-16 11:00:00,-4.4,0.0,81.0,11.2,2323.0
2017-02-16 12:00:00,-5.6,0.0,81.0,11.2,2272.0
2017-02-16 13:00:00,-5.0,0.0,81.0,11.2,2249.0
2017-02-16 14:00:00,-2.8,0.0,75.0,14.8,2210.0
2017-02-16 15:00:00,-1.1,0.0,63.0,16.6,2177.0
2017-02-16 16:00:00,0.0,0.0,56.0,13.0,2158.0
2017-02-16 17:00:00,0.6,0.0,56.0,9.4,2159.0
2017-02-16 18:00:00,1.7,0.0,52.0,14.8,2180.0
2017-02-16 19:00:00,1.7,0.0,47.0,16.6,2285.0
2017-02-16 20:00:00,2.2,0.0,48.0,18.4,2321.0
2017-02-16 21:00:00,2.2,0.0,46.0,13.0,2287.0
2017-02-16 22:00:00,2.8,0.0,46.0,11.2,2220.0
2017-02-16 23:00:00,0.6,0.0,53.0,9.4,2103.0
2017-02-17 00:00:00,0.0,0.0,56.0,9.4,1968.0
2017-02-17 01:00:00,-1.1,0.0,63.0,14.8,1903.0
2017-02-17 02:00:00,-1.1,0.0,63.0,11.2,1854.0
2017-02-17 03:00:00,0.6,0.0,58.0,11.2,1823.0
2017-02-17 04:00:00,0.6,0.0,58.0,9.4,1822.0
2017-02-17 05:00:00,1.1,0.0,59.0,16.6,1861.0
2017-02-17 06:00:00,1.1,0.0,59.0,18.4,1980.0
2017-02-17 07:00:00,1.7,0.0,56.0,18.4,2164.0
2017-02-17 08:00:00,1.1,0.0,59.0,13.0,2265.0
2017-02-17 09:00:00,-0.6,0.0,66.0,13.0,2272.0
2017-02-17 10:00:00,0.0,0.0,66.0,13.0,2213.0
2017-02-17 11:00:00,-1.1,0.0,71.0,14.8,2165.0
2017-02-17 12:00:00,1.1,0.0,61.0,9.4,2086.0
2017-02-17 13:00:00,3.9,0.0,57.0,16.6,2048.0
2017-02-17 14:00:00,5.0,0.0,57.0,22.3,1994.0
2017-02-17 15:00:00,7.2,0.0,53.0,16.6,1952.0
2017-02-17 16:00:00,11.7,0.0,45.0,22.3,1865.0
2017-02-17 17:00:00,13.9,0.0,40.0,20.5,1859.0
2017-02-17 18:00:00,15.0,0.0,39.0,20.5,1839.0
2017-02-17 19:00:00,16.1,0.0,38.0,25.9,1900.0
2017-02-17 20:00:00,17.2,0.0,35.0,25.9,1923.0
2017-02-17 21:00:00,17.2,0.0,35.0,24.1,1893.0
2017-02-17 22:00:00,17.2,0.0,35.0,35.3,1832.0
2017-02-17 23:00:00,16.1,0.0,38.0,22.3,1739.0
2017-02-18 00:00:00,13.9,0.0,44.0,18.4,1623.0
2017-02-18 01:00:00,12.8,0.0,45.0,16.6,1546.0
2017-02-18 02:00:00,12.2,0.0,47.0,22.3,1490.0
2017-02-18 03:00:00,11.1,0.0,48.0,20.5,1469.0
2017-02-18 04:00:00,11.7,0.0,46.0,25.9,1472.0
2017-02-18 05:00:00,10.6,0.0,50.0,20.5,1492.0
2017-02-18 06:00:00,9.4,0.0,52.0,16.6,1543.0
2017-02-18 07:00:00,8.3,0.0,56.0,18.4,1633.0
2017-02-18 08:00:00,7.8,0.0,58.0,18.4,1708.0
2017-02-18 09:00:00,7.8,0.0,55.0,16.6,1765.0
2017-02-18 10:00:00,7.8,0.0,55.0,16.6,1794.0
2017-02-18 11:00:00,7.8,0.0,55.0,16.6,1791.0
2017-02-18 12:00:00,7.2,0.0,58.0,16.6,1754.0
2017-02-18 13:00:00,7.8,0.0,55.0,24.1,1700.0
2017-02-18 14:00:00,10.0,0.0,50.0,22.3,1655.0
2017-02-18 15:00:00,10.0,0.0,54.0,22.3,1610.0
2017-02-18 16:00:00,13.3,0.0,47.0,31.7,1593.0
2017-02-18 17:00:00,16.1,0.0,42.0,20.5,1592.0
2017-02-18 18:00:00,16.7,0.0,43.0,18.4,1619.0
2017-02-18 19:00:00,17.8,0.0,38.0,22.3,1701.0
2017-02-18 20:00:00,18.3,0.0,40.0,24.1,1713.0
2017-02-18 21:00:00,17.8,0.0,40.0,25.9,1697.0
2017-02-18 22:00:00,15.6,0.0,46.0,20.5,1651.0
2017-02-18 23:00:00,15.0,0.0,47.0,14.8,1574.0
2017-02-19 00:00:00,14.4,0.0,49.0,18.4,1502.0
2017-02-19 01:00:00,12.2,0.0,59.0,16.6,1430.0
2017-02-19 02:00:00,10.6,0.0,71.0,20.5,1405.0
2017-02-19 03:00:00,9.4,0.0,80.0,18.4,1371.0
2017-02-19 04:00:00,8.9,0.0,83.0,18.4,1377.0
2017-02-19 05:00:00,8.3,0.0,90.0,20.5,1389.0
2017-02-19 06:00:00,8.3,0.0,90.0,25.9,1414.0
2017-02-19 07:00:00,7.2,0.0,93.0,20.5,1493.0
2017-02-19 08:00:00,7.8,0.0,89.0,22.3,1550.0
2017-02-19 09:00:00,7.2,0.0,93.0,22.3,1619.0
2017-02-19 10:00:00,6.7,0.0,93.0,13.0,1667.0
2017-02-19 11:00:00,6.7,0.0,93.0,18.4,1679.0
2017-02-19 12:00:00,6.7,0.0,100.0,11.2,1674.0
2017-02-19 13:00:00,7.2,0.0,97.0,11.2,1643.0
2017-02-19 14:00:00,7.8,0.0,93.0,11.2,1618.0
2017-02-19 15:00:00,8.3,0.0,90.0,13.0,1571.0
2017-02-19 16:00:00,8.3,0.0,90.0,14.8,1543.0
2017-02-19 17:00:00,9.4,0.0,83.0,11.2,1563.0
2017-02-19 18:00:00,11.1,0.0,77.0,11.2,1603.0
2017-02-19 19:00:00,12.8,0.0,69.0,14.8,1707.0
2017-02-19 20:00:00,13.9,0.0,64.0,7.6,1775.0
2017-02-19 21:00:00,15.0,0.0,60.0,13.0,1751.0
2017-02-19 22:00:00,14.4,0.0,62.0,13.0,1725.0
2017-02-19 23:00:00,12.8,0.0,69.0,14.8,1662.0
2017-02-20 00:00:00,11.1,0.0,74.0,13.0,1632.0
2017-02-20 01:00:00,9.4,0.0,80.0,9.4,1579.0
2017-02-20 02:00:00,8.9,0.0,83.0,7.6,1576.0
2017-02-20 03:00:00,8.3,0.0,86.0,5.4,1572.0
2017-02-20 04:00:00,8.3,0.0,86.0,11.2,1583.0
2017-02-20 05:00:00,6.1,0.0,93.0,7.6,1642.0
2017-02-20 06:00:00,4.4,0.0,100.0,0.0,1751.0
2017-02-20 07:00:00,4.4,0.0,97.0,7.6,1918.0
2017-02-20 08:00:00,3.9,0.0,96.0,7.6,2031.0
2017-02-20 09:00:00,3.3,0.0,100.0,0.0,2077.0
2017-02-20 10:00:00,2.8,0.0,100.0,5.4,2105.0
2017-02-20 11:00:00,2.2,0.0,96.0,0.0,2116.0
2017-02-20 12:00:00,2.2,0.0,100.0,0.0,2069.0
2017-02-20 13:00:00,3.3,0.0,100.0,0.0,2034.0
2017-02-20 14:00:00,4.4,0.0,100.0,7.6,1987.0
2017-02-20 15:00:00,5.0,0.0,100.0,9.4,1953.0
2017-02-20 16:00:00,7.2,0.0,100.0,7.6,1892.0
2017-02-20 17:00:00,8.9,0.0,93.0,5.4,1882.0
2017-02-20 18:00:00,13.3,0.0,72.0,11.2,1892.0
2017-02-20 19:00:00,16.7,0.0,53.0,16.6,1989.0
2017-02-20 20:00:00,16.7,0.0,48.0,20.5,2037.0
2017-02-20 21:00:00,17.8,0.0,45.0,16.6,1990.0
2017-02-20 22:00:00,17.2,0.0,41.0,18.4,1895.0
2017-02-20 23:00:00,15.0,0.0,47.0,13.0,1791.0
2017-02-21 00:00:00,12.8,0.0,55.0,13.0,1676.0
2017-02-21 01:00:00,12.2,0.0,61.0,16.6,1610.0
2017-02-21 02:00:00,11.7,0.0,71.0,16.6,1565.0
2017-02-21 03:00:00,11.1,0.0,71.0,11.2,1538.0
2017-02-21 04:00:00,9.4,0.0,77.0,14.8,1538.0
2017-02-21 05:00:00,9.4,0.0,77.0,14.8,1580.0
2017-02-21 06:00:00,10.0,0.0,71.0,16.6,1691.0
2017-02-21 07:00:00,9.4,0.0,74.0,11.2,1901.0
2017-02-21 08:00:00,8.3,0.0,76.0,9.4,2016.0
2017-02-21 09:00:00,10.0,0.0,68.0,14.8,2013.0
2017-02-21 10:00:00,8.9,0.0,73.0,11.2,2009.0
2017-02-21 11:00:00,10.0,0.0,68.0,13.0,2010.0
2017-02-21 12:00:00,11.1,0.0,61.0,18.4,1991.0
2017-02-21 13:00:00,11.1,0.0,61.0,11.2,2002.0
2017-02-21 14:00:00,11.7,0.0,61.0,16.6,1976.0
2017-02-21 15:00:00,12.8,0.0,59.0,16.6,1950.0
2017-02-21 16:00:00,13.9,0.0,57.0,14.8,1917.0
2017-02-21 17:00:00,15.6,0.0,55.0,18.4,1923.0
2017-02-21 18:00:00,16.1,0.0,56.0,14.8,1962.0
2017-02-21 19:00:00,17.8,0.0,52.0,22.3,2039.0
2017-02-21 20:00:00,17.8,0.0,54.0,16.6,2047.0
2017-02-21 21:00:00,17.8,0.0,54.0,9.4,1979.0
2017-02-21 22:00:00,16.7,0.0,58.0,14.8,1910.0
2017-02-21 23:00:00,16.1,0.0,60.0,9.4,1790.0
2017-02-22 00:00:00,15.6,0.0,64.0,14.8,1679.0
2017-02-22 01:00:00,14.4,0.0,75.0,16.6,1603.0
2017-02-22 02:00:00,14.4,0.0,78.0,20.5,1545.0
2017-02-22 03:00:00,13.3,0.3,90.0,20.5,1513.0
2017-02-22 04:00:00,12.8,0.0,93.0,11.2,1500.0
2017-02-22 05:00:00,12.2,0.0,97.0,11.2,1539.0
2017-02-22 06:00:00,12.2,0.0,97.0,9.4,1645.0
2017-02-22 07:00:00,12.8,0.0,93.0,13.0,1844.0
2017-02-22 08:00:00,12.2,0.0,97.0,13.0,1979.0
2017-02-22 09:00:00,12.8,0.0,96.0,11.2,1997.0
2017-02-22 10:00:00,12.8,0.0,96.0,13.0,2011.0
2017-02-22 11:00:00,12.8,0.0,96.0,16.6,2033.0
2017-02-22 12:00:00,12.8,0.0,96.0,14.8,2014.0
2017-02-22 13:00:00,12.8,0.0,96.0,11.2,2017.0
2017-02-22 14:00:00,12.8,0.0,96.0,16.6,2009.0
2017-02-22 15:00:00,12.8,0.0,100.0,16.6,1981.0
2017-02-22 16:00:00,13.3,0.0,97.0,18.4,1937.0
2017-02-22 17:00:00,13.3,0.0,97.0,14.8,1930.0
2017-02-22 18:00:00,13.9,0.0,96.0,18.4,1953.0
2017-02-22 19:00:00,14.4,0.0,93.0,20.5,2038.0
2017-02-22 20:00:00,15.0,0.0,90.0,14.8,2032.0
2017-02-22 21:00:00,15.6,0.0,86.0,18.4,1989.0
2017-02-22 22:00:00,16.1,0.0,81.0,14.8,1915.0
2017-02-22 23:00:00,15.6,0.0,86.0,7.6,1794.0
2017-02-23 00:00:00,15.0,0.0,87.0,0.0,1668.0
2017-02-23 01:00:00,15.0,0.0,90.0,11.2,1591.0
2017-02-23 02:00:00,14.4,0.0,90.0,14.8,1548.0
2017-02-23 03:00:00,13.9,0.0,93.0,20.5,1514.0
2017-02-23 04:00:00,12.8,0.0,96.0,11.2,1514.0
2017-02-23 05:00:00,13.9,0.0,89.0,18.4,1542.0
2017-02-23 06:00:00,13.9,0.0,89.0,16.6,1655.0
2017-02-23 07:00:00,12.8,0.0,96.0,11.2,1859.0
2017-02-23 08:00:00,13.3,0.0,93.0,14.8,1947.0
2017-02-23 09:00:00,13.3,0.0,93.0,16.6,1961.0
2017-02-23 10:00:00,13.3,0.0,93.0,18.4,1980.0
2017-02-23 11:00:00,13.3,0.0,93.0,20.5,2001.0
2017-02-23 12:00:00,12.8,0.0,96.0,18.4,1985.0
2017-02-23 13:00:00,13.3,0.0,93.0,20.5,1976.0
2017-02-23 14:00:00,13.9,0.0,93.0,20.5,1970.0
2017-02-23 15:00:00,14.4,0.0,93.0,14.8,1948.0
